"beta1","beta2","beta3","beta4","beta5","warning"
4.02729836084894,5.64336092363478,2.10065924828358,1.91930615057516,0.444824426814404,NA
3.99279185634325,5.72017460463122,2.0915078278125,1.90643859399792,0.415487332931022,NA
3.91770684067009,5.75299799742814,2.13952758057836,1.90651437317021,0.390178055382806,NA
4.13785697933892,5.63889659239039,2.07390271418934,1.89566593229989,0.3946885570815,NA
3.99300489821693,5.62110795920242,2.06359649098062,1.89407240392242,0.407836735853111,NA
3.96731287588837,5.7390545738115,2.10815977419961,1.83923012434599,0.363836984318711,NA
3.89429474141435,5.60397928505467,2.05843555691083,1.82657541811704,0.349572138929864,NA
3.94401057477203,5.59117469504524,2.09340148520326,1.82593345407622,0.358240672979352,NA
4.02872550232552,5.75958296451591,2.19650927654701,1.92487464169106,0.435548056110064,NA
4.16608874025961,5.63580163823028,2.16085556379598,1.91633999145588,0.422840130286988,NA
4.10559542025873,5.71735468560438,2.03238341046198,1.88890681045496,0.398057207120855,NA
4.09370862836257,5.73093188165056,2.05135713260923,1.92274016622985,0.415990704006149,NA
4.06829676501605,5.73909441753283,2.21189553599758,1.91232811177144,0.418864678044677,NA
3.95529568475129,5.72663442659106,2.12873025840657,1.93051584191191,0.414865751336374,NA
3.96755191355885,5.78163066041376,2.16636047106923,1.93724455895154,0.42072066011242,NA
3.87984310826315,5.628517105983,2.1085548943556,1.88630338287366,0.396811505930122,NA
4.13317325533241,5.75608701821489,2.05354131605238,1.95021754001901,0.448234793357956,NA
3.94124297270307,5.70547846787751,2.07148389642389,1.86771343800665,0.366025501095675,NA
4.06798074132631,5.6982450278824,2.12490423502128,1.94334278501496,0.429395435860935,NA
4.02454456068038,5.73514266983066,2.08757067336315,1.97283119061105,0.467204632184726,NA
4.03871096494749,5.75942321402724,2.14371512745675,1.94609783589383,0.433579445770747,NA
4.05957544660174,5.62853018379468,2.06237998650448,1.89240404621608,0.428263783639116,NA
4.0514753771754,5.59394465365809,2.08253801231214,1.95040476341485,0.462630109151219,NA
4.01865631376413,5.72679906314764,2.11078452855129,1.92505273717305,0.392725748321605,NA
3.94282066029897,5.6177348666192,2.00196306289118,1.91946211667934,0.441133684122747,NA
4.0897982788772,5.61383008681397,2.08059802570852,1.90681260012301,0.390089251406625,NA
3.87669085021625,5.59163919912119,2.08948222299745,1.85432610526591,0.363886163501517,NA
4.01161212691817,5.67202766040647,2.13121925986471,1.90076421270439,0.42229360403506,NA
4.04358864610065,5.67231666876674,2.10339710139441,1.90638787604937,0.395451518688631,NA
3.99559300075218,5.60815864270176,2.03532759812773,1.87537928366271,0.394381557938875,NA
4.07495430021088,5.55062953997761,2.0229260667463,1.92720469561304,0.441237748316938,NA
3.99632376387623,5.61405093290306,2.05551108467145,1.86782273310313,0.350164519725031,NA
4.02062259617637,5.61215635907655,2.09455470193315,1.90036474833776,0.402829508313609,NA
4.12842903939982,5.59272955039339,2.08461412768513,1.87390980606007,0.41066029092703,NA
3.9655802295642,5.65139390631655,2.05519306796349,1.89734270145746,0.405815169818445,NA
3.96327390054104,5.61528123722498,2.11808981432951,1.93248518987752,0.451557194897033,NA
3.90753323799611,5.74414650849264,2.11254472515328,1.92820719587248,0.384622345353839,NA
4.10311794123274,5.69182878749623,2.09146440941223,1.8661522738875,0.393020162999189,NA
3.89242522249283,5.71818329942174,2.07922168077545,1.87599754364439,0.326727904345586,NA
3.99537278658907,5.61034715772118,2.13975110327225,1.85866328687013,0.383307864864329,NA
4.07360615688292,5.65494176443968,2.03535565210946,1.94682314958048,0.459342519721629,NA
3.94921336755691,5.69356637373039,2.14132701121252,1.91197871998491,0.443493955944592,NA
3.9781559388261,5.63672603375963,2.09973563229017,1.87823596624249,0.395035156418409,NA
4.08496394816806,5.6168935820419,1.99661796071733,1.93013351167009,0.413998942072885,NA
3.97359751296882,5.72751837125866,2.17499552378424,1.94854526119296,0.451952440079533,NA
3.95216239709883,5.62955485335702,2.10640023895038,1.9366239854136,0.425985563396912,NA
3.97928400261673,5.63515246287663,2.06711047646865,1.92018311881262,0.41740004131277,NA
4.05876398856777,5.71329144910635,2.06665791557055,1.87634465380362,0.370082247437356,NA
3.99500384429282,5.61152740059045,2.05603016655109,1.91091971242427,0.436549077506363,NA
3.82906106357311,5.72781596159117,2.10461212063945,1.85664645409595,0.358963734751101,NA
4.07356724685955,5.68727424893252,2.06328776080186,1.95551288459576,0.447244352722423,NA
4.07171995963825,5.4732648432855,2.03951112326096,1.92897585158222,0.442928749712771,NA
4.09189745663987,5.68041405255374,2.07115529358801,1.91010156183205,0.431862865892507,NA
4.03456958630311,5.68734158002227,2.16289764841074,1.91571005620876,0.434337406415572,NA
4.04948225038285,5.69849417924765,2.05887775470335,1.89565979215109,0.412110508500499,NA
3.90986476081447,5.61704163181037,2.09206438655387,1.90580152219928,0.411467946120409,NA
4.07973568230219,5.71486987789579,2.15229509335485,1.96806307040085,0.403644588358639,NA
4.00295533930763,5.75288821428198,2.14959149204133,1.8943409231612,0.3841563430962,NA
3.99757174371831,5.69702369827367,2.05565916655884,1.95179327256134,0.43098821958846,NA
3.95966877692738,5.80391723767313,2.19259711410322,1.90399975006733,0.428417068275355,NA
3.95897023032758,5.7357200719487,2.14801374621228,1.93717927151996,0.407310443235346,NA
4.01312074127892,5.67730008502161,2.05489135648772,1.91291831569265,0.416770457468862,NA
3.96636389131732,5.5962363075361,1.99416384705378,1.91935177034035,0.435328478765595,NA
3.95011318120715,5.68122648492528,2.03524394191323,1.89927028558192,0.385928001179116,NA
4.01215635649393,5.72738693739347,2.1554214975475,1.86268833643582,0.33728583485142,NA
3.97137355021281,5.68789234500624,2.0641407059367,1.87358518533083,0.415596413527015,NA
3.97716713799771,5.66418319451928,2.13105605089129,1.93568470054383,0.420796888174253,NA
3.98770304195991,5.64342406727869,2.08842283556489,1.91143883278692,0.438566066961686,NA
4.03830761314736,5.77450409510894,2.14539176157475,1.94071176915107,0.423442351943116,NA
4.12191467117418,5.63080292356926,2.04556928183132,1.89961532554191,0.412491123556218,NA
3.95193094801042,5.6756124380841,2.13318803771289,1.91328351039124,0.399446361675055,NA
4.07850858247528,5.66480196764153,2.14268562809619,1.93874031836098,0.454291393713797,NA
4.06772092570007,5.70589634435394,2.11719876858653,1.93826017537347,0.416100679863475,NA
3.89384196831675,5.59730863589814,2.06570901750876,1.8686039412102,0.405521166464797,NA
3.94326903235611,5.59853660288622,2.02679705590969,1.929604641703,0.426179652586896,NA
3.94903810410538,5.62863358048523,2.00939895814085,1.8439791202839,0.372480885514335,NA
3.96587413247208,5.81008797795956,2.13636299717141,1.97343725659683,0.432748498640108,NA
4.0353608691988,5.66664243343636,2.02822778891275,1.96613429414254,0.447109754330817,NA
4.10026608424439,5.72461659988708,2.13013596171579,1.84038313960569,0.35464087660864,NA
4.1051445799909,5.68075654861012,2.10683721461984,1.90213296758158,0.438170477382941,NA
3.89743182420548,5.73672737273418,2.19443352104654,1.93153095395594,0.391467303288325,NA
4.02403908000536,5.63764127594342,2.03723317841616,1.92919792354537,0.425431708922553,NA
4.16098358665689,5.73197707901079,2.10252552549025,1.92185413118571,0.415646674687055,NA
3.99208945916474,5.69436821982209,2.06677667752126,1.89782181205465,0.384453082076745,NA
3.94312691382609,5.68312390539493,2.10552391836573,1.87323264424,0.381130321807509,NA
3.93878351751146,5.6393710809853,2.1207333617441,1.87137285776965,0.379196494451926,NA
4.02873005027811,5.69326056001093,2.06762137796199,1.88301492447519,0.385516735566775,NA
3.91868090386332,5.6770351938311,2.14960353686471,1.87261396917041,0.396429200084427,NA
3.92879894404762,5.64989377168289,2.10147215900688,1.87737695063976,0.37239438305983,NA
3.96331841306019,5.65225572527894,2.09836592078979,1.87562249362538,0.411415419454845,NA
3.97769864168895,5.59703746079634,2.05375242809634,1.91281019792858,0.422081885540023,NA
4.08806447931965,5.66879228518163,2.05194765422466,1.89622716375076,0.38049848568515,NA
4.11090080646512,5.7252503676458,2.12943895842807,1.96040277042409,0.451074308545039,NA
3.97017082468919,5.59828126470188,2.06244540016267,1.94640531801297,0.46097569606663,NA
4.07365232171847,5.59855089186564,2.06699662498806,1.90812276289192,0.44045296431196,NA
3.9444278792941,5.58323496908766,2.13701095204994,1.87255100618067,0.401401773226165,NA
4.03351367404044,5.63533463719852,2.04098161826097,1.88621029215469,0.391045786880184,NA
4.06569016035861,5.64008162157228,2.07743222320662,1.87590799901949,0.382755544343008,NA
3.9537470192194,5.62403087939761,2.10768608761854,1.93713882126718,0.444774230644222,NA
3.95909116834635,5.70136608718781,2.06974227638202,1.90892424063062,0.437924171417533,NA
3.95790841348836,5.65989967821657,2.08251432303526,1.8933271349492,0.405510315727507,NA
4.0319778308873,5.72869021413263,2.13895628572947,1.93761304260616,0.43386457438547,NA
3.95103065467381,5.78092183464349,2.10200725568346,1.90304492505475,0.366971097335032,NA
4.16275437891345,5.51875416717425,2.01639054850566,1.91212645008652,0.443229899539701,NA
4.08453796958026,5.58355751726193,2.06395126992499,1.93532021311055,0.432490296636017,NA
3.86757950392968,5.72812818795293,2.0762371553253,1.89121524825214,0.373733655203329,NA
4.00129726968589,5.77446839058682,2.12987218009555,1.93277378573157,0.405188011519988,NA
4.08345718702932,5.68025670424085,2.09020904654992,1.90599496951306,0.386500793816559,NA
3.87203289881535,5.59815837556292,2.06569313533508,1.88152739839188,0.40035838903364,NA
3.97563724977738,5.62871501196699,2.08437633994077,1.85307867157824,0.364923049969958,NA
4.07634180924855,5.78593637287803,2.17402066580276,1.89904984139231,0.372685252525802,NA
3.97047503700964,5.58093125869318,2.03664161221281,1.90016142519063,0.405569795486698,NA
4.12337650229852,5.60599491122546,2.01223082358563,1.92327423356071,0.409061087359738,NA
3.87532409926457,5.77312692682608,2.17635735824402,1.92773460170988,0.422779947963282,NA
4.08015294892327,5.7442032706699,2.10048832772143,1.93769889407564,0.393852779302805,NA
3.98347748951295,5.72715836539396,2.06251725036784,1.92518975457047,0.435974149248254,NA
3.90768219265654,5.61984935805099,2.04519627240389,1.93164888008428,0.405918819369604,NA
3.96914243304895,5.70155966917679,2.12448272012,1.88686906750898,0.395142386178842,NA
3.96312526102425,5.7080897735881,2.2208572359217,1.84492668271483,0.353271231295254,NA
4.05142752904442,5.66766459756636,2.1242535770724,1.82700229005151,0.344346194580301,NA
3.97586451607613,5.74171783807041,2.12232084268127,1.9102964634299,0.40160765152063,NA
3.97272485852061,5.61482052123807,2.05604878690129,1.91294469120955,0.400618719113762,NA
3.91773225246587,5.62350045917312,2.12514588983842,1.95361010247639,0.454104875933686,NA
4.05449956421682,5.61241342070143,2.05424944912259,1.92344294961776,0.431875827224638,NA
3.99988991209839,5.74649297888229,2.1241478504565,1.9409182263221,0.426193663624954,NA
4.0630810434015,5.70585523521557,2.0516381025008,1.88027488938976,0.396498455462301,NA
3.97928932427963,5.73367775875367,2.03270353247152,1.89296532754752,0.38517342065352,NA
3.97941182253491,5.7981019294485,2.18858458444755,1.9252662739426,0.404831930735269,NA
3.96374506352389,5.69948435219375,2.10489025867446,1.89136793925504,0.367436245597488,NA
3.93587356976544,5.68839559516396,2.07847929815259,1.89307039514104,0.386763770621888,NA
3.99333422155204,5.64096628461578,2.06203456360372,1.92190453789809,0.416879195282673,NA
4.02236041898514,5.68871055000423,2.0286680777474,1.89666290765771,0.412806542004775,NA
3.84153193757934,5.76384148479646,2.08867602493034,1.88922175777103,0.395506986212042,NA
3.95928016914565,5.6621269892843,1.97802220652138,1.86147769414858,0.344984231891916,NA
3.9130643907812,5.59446957560382,2.07634024818576,1.87507648762441,0.415663647486218,NA
4.0950693316267,5.68116493314321,2.14695712478297,1.94115120852758,0.419649969377591,NA
3.94640112556526,5.67757338868746,2.12049527068746,1.93095483483455,0.413048659868563,NA
3.93373099271768,5.71804922863971,2.09832790080023,1.86367080607459,0.369133082708359,NA
4.04257950095377,5.51796291690623,2.08683753945688,1.97257887182539,0.461560357773364,NA
3.97013782824886,5.62957836385313,2.08987878939024,1.93122348433082,0.436132937777057,NA
4.03691126859498,5.77712659668132,2.10969371264954,1.92419724907663,0.401691993681558,NA
3.98277914670857,5.76790446264416,2.11401880632189,1.96801337395117,0.429288343676935,NA
3.86885915482625,5.66822258314524,2.14953352505343,1.86984052193043,0.365498485739421,NA
3.95960324015307,5.6240886012706,2.0715494403719,1.86505305917835,0.377744091541348,NA
3.94435664564331,5.64965777245375,2.09278527418221,1.94488920885986,0.414039821249221,NA
3.94036924443954,5.81726999636369,2.13434384071756,1.85399113139183,0.358605475104881,NA
3.95086381727863,5.72769049693431,2.09049706529672,1.91837231476926,0.399678771979062,NA
4.04055766313433,5.5664618723328,2.10882957420226,1.9105183996811,0.420688385859379,NA
4.0109263573181,5.70360273575913,2.01702171916737,1.89695400827818,0.383293580691418,NA
3.98494546828949,5.67737118560136,2.14119791820347,1.88616826073788,0.389556714703517,NA
3.98761163362191,5.81060705076061,2.15202667069419,1.95471413595598,0.439071847480346,NA
3.95687206945262,5.75157524365999,2.10542182998075,1.92714186837839,0.406577955064987,NA
4.21194688688002,5.634739091593,2.03526974542445,1.94416654625699,0.462351633649395,NA
3.94356525766611,5.74608510410657,2.07565600975061,1.8989506911409,0.386598126063792,NA
4.01647894096376,5.73587512236316,2.15607576485126,1.92226427419788,0.400047800906236,NA
3.96278220544909,5.80266086314767,2.13519015079812,1.8695866495692,0.379657327360625,NA
3.94605936813818,5.59151578712551,2.07676740717238,1.91482498424545,0.409841052007274,NA
3.95123973805146,5.67570148815136,2.16031786751399,1.92097885954293,0.437312706044777,NA
3.92008489189885,5.77090742326811,2.15473377374794,1.92652827097545,0.407888210350779,NA
4.01577617807192,5.57202183474754,2.00170656096512,1.90747075258504,0.416553021352021,NA
